"YEAR"	"AGE"	"MARST"	"n"	"prop"
1990	83	2	23367	0.0337778844263527
1990	83	3	3904	0.00564338001457102
1990	83	4	22925	0.0331389566685555
1990	83	5	396664	0.573392850947695
1990	83	6	37130	0.0536728227307946
1990	84	1	165752	0.270123334463247
1990	84	2	19475	0.0317380902714401
1990	84	3	2515	0.00409865453312821
1990	84	4	17797	0.0290034810044067
1990	84	5	372071	0.606358048030038
1990	84	6	36006	0.0586783916977393
1990	85	1	135190	0.245239961106999
1990	85	2	17027	0.0308876456673487
1990	85	3	3063	0.00555640210718795
1990	85	4	14904	0.0270364404196961
1990	85	5	348463	0.632125546025803
1990	85	6	32609	0.059154004672965
1990	86	1	105444	0.233092380131308
1990	86	2	15986	0.0353383292437606
1990	86	3	2252	0.00497822578862436
1990	86	4	14265	0.0315339213475695
1990	86	5	288387	0.637502486902314
1990	86	6	26036	0.0575546565864226
1990	87	1	81394	0.204188941375392
1990	87	2	11893	0.0298353573946179
1990	87	3	2021	0.00506997875174665
1990	87	4	11345	0.0284606179804877
1990	87	5	264148	0.662654501393554
1990	87	6	27820	0.0697906031042017
1990	88	1	55623	0.172670915429341
1990	88	2	10408	0.032309636081991
1990	88	3	1408	0.00437086544998494
1990	88	4	9433	0.0292829359301903
1990	88	5	224104	0.695687805968342
1990	88	6	21157	0.0656778411401502
1990	89	1	42587	0.14396935829564
1990	89	2	9544	0.0322643894985227
1990	89	3	1598	0.005402189272699
1990	89	4	10176	0.0344009249305288
1990	89	5	215079	0.727094785095637
1990	89	6	16822	0.0568683529069728
1990	90	1	95579	0.096910845753186
1990	90	2	28018	0.0284084168730868
1990	90	3	3123	0.00316651744930581
1990	90	4	17430	0.0176728783674032
1990	90	5	773677	0.784457803594803
1990	90	6	68430	0.0693835379622147
2000	0	6	3399115	1
2000	1	6	3971603	1
2000	2	6	3831495	1
2000	3	6	3881320	1
2000	4	6	3715775	1
2000	5	6	4005242	1
2000	6	6	4081803	1
2000	7	6	4120856	1
2000	8	6	4090909	1
2000	9	6	4228870	1
2000	10	6	4240989	1
2000	11	6	4251819	1
2000	12	6	4178325	1
2000	13	6	3984757	1
2000	14	6	4055713	1
2000	15	1	4504	0.00110053203784618
2000	15	2	18898	0.00461764086394697
2000	15	3	2318	0.000566392820543395
2000	15	4	4742	0.00115868626187091
2000	15	5	3290	0.000803896626224232
2000	15	6	4058814	0.991752851389568
2000	16	1	20686	0.00511759255937766
2000	16	2	19541	0.0048343264141351
2000	16	3	3552	0.00087874353528519
2000	16	4	1653	0.000408942304005185
2000	16	5	1286	0.000318148701119582
2000	16	6	3995417	0.988442246486077
2000	17	1	29438	0.00748417513142687
2000	17	2	22079	0.0056132584661585
2000	17	3	9988	0.00253930094478876
2000	17	4	5259	0.00133702279421747
2000	17	5	3478	0.000884229944530969
2000	17	6	3863124	0.982142012718877
2000	18	1	86941	0.024334285533554
2000	18	2	24127	0.00675300844328979
2000	18	3	10570	0.00295848216709798
2000	18	4	8692	0.00243284077544141
2000	18	5	2813	0.00078734251050583
2000	18	6	3439635	0.962734040570111
2000	19	1	171902	0.0506658398317878
2000	19	2	39730	0.0117098917785537
2000	19	3	17624	0.00519444079298338
2000	19	4	9964	0.00293675715281925
2000	19	5	2580	0.000760420860525256
2000	19	6	3151058	0.928732649583331
2000	20	1	321328	0.0913229966111406
2000	20	2	32669	0.00928469033600979
2000	20	3	25318	0.00719550001307343
2000	20	4	17022	0.00483773604639134
2000	20	5	5941	0.00168846139417289
2000	20	6	3116310	0.885670615599212
2000	21	1	452470	0.129946180046985
2000	21	2	46839	0.0134518291317009
2000	21	3	35235	0.0101192424999569
2000	21	4	28841	0.00828293097605385
2000	21	5	5553	0.00159478227904813
2000	21	6	2913042	0.836605035066255
2000	22	1	638985	0.186350592311327
2000	22	2	61023	0.0177964618803479
2000	22	3	46513	0.0135648334470711
2000	22	4	65873	0.0192108931623184
2000	22	5	4003	0.00116741616942845
2000	22	6	2612543	0.761909803029508
2000	23	1	779268	0.227899387924785
2000	23	2	44934	0.0131410902244315
2000	23	3	58247	0.0170345191236583
2000	23	4	72175	0.0211078067153679
2000	23	5	4968	0.00145290729147139
2000	23	6	2459759	0.719364288720286
2000	24	1	1045880	0.304728406597457
2000	24	2	62471	0.0182015989296571
2000	24	3	59305	0.0172791507183063
2000	24	4	96328	0.0280662006642443
2000	24	5	7514	0.00218928485789315
2000	24	6	2160673	0.629535358232442
2000	25	1	1273097	0.351291525744561
2000	25	2	93901	0.02591053592848
2000	25	3	68796	0.0189831975137188
2000	25	4	135880	0.0374939949730233
2000	25	5	10633	0.00293401272113745
2000	25	6	2041740	0.563386733119079
2000	26	1	1439545	0.407228842725471
2000	26	2	82594	0.0233647847313335
2000	26	3	82097	0.0232241897969379
2000	26	4	160672	0.0454520509038529
2000	26	5	5247	0.0014843090961245
2000	26	6	1764823	0.49924582274628
2000	27	1	1663854	0.46084674725545
2000	27	2	92846	0.0257160646881755
2000	27	3	107683	0.0298255497686147
2000	27	4	192850	0.0534147198060729
2000	27	5	5505	0.00152474997424128
2000	27	6	1547690	0.428672168507446
2000	28	1	1943193	0.505020202700121
2000	28	2	73904	0.01920705409105
2000	28	3	94844	0.0246491913592167
2000	28	4	234160	0.0608562971687632
2000	28	5	1245	0.000323565467949736
2000	28	6	1500407	0.389943689212899
2000	29	1	2130638	0.528603262862425
2000	29	2	96070	0.0238346051573253
2000	29	3	109627	0.0271980457955876
2000	29	4	289181	0.0717447169147546
2000	29	5	12908	0.00320242618268715
2000	29	6	1392270	0.34541694308722
2000	30	1	2423741	0.561002329426883
2000	30	2	114299	0.0264557992174755
2000	30	3	119471	0.0276529172460915
2000	30	4	341738	0.0790991339642661
2000	30	5	11352	0.00262754908369086
2000	30	6	1309775	0.303162271061593
2000	31	1	2267259	0.583548439154072
2000	31	2	79844	0.0205502951254434
2000	31	3	114659	0.0295110000599697
2000	31	4	343740	0.0884720009821643
2000	31	5	15289	0.00393509170598799
2000	31	6	1064506	0.273983172972362
2000	32	1	2406614	0.604024901764327
2000	32	2	91246	0.0229014109393479
2000	32	3	127563	0.0320164465692308
2000	32	4	360689	0.0905276615994394
2000	32	5	19455	0.00488292034527555
2000	32	6	978729	0.24564665878238
2000	33	1	2355582	0.603946139776295
2000	33	2	66863	0.0171429611636795
2000	33	3	157266	0.040321327645592
2000	33	4	394554	0.101159443922265
2000	33	5	17618	0.00451706758269454
2000	33	6	908435	0.232913059909474
2000	34	1	2374210	0.60394672511255
2000	34	2	73353	0.0186593873866174
2000	34	3	121659	0.0309473697063308
2000	34	4	441607	0.112335093120144
2000	34	5	16865	0.00429008449927477
2000	34	6	903464	0.229821340175083
2000	35	1	2752539	0.606719513520341
2000	35	2	99241	0.0218748767015734
2000	35	3	172776	0.0380835914288555
2000	35	4	541044	0.11925787517383
2000	35	5	27850	0.00613874624539071
2000	35	6	943307	0.20792539693001
2000	36	1	2764676	0.635895676046671
2000	36	2	69324	0.0159450264140389
2000	36	3	142848	0.0328560835092122
2000	36	4	484543	0.111448429602124
2000	36	5	35006	0.00805163571995047
2000	36	6	851291	0.195803148708003
2000	37	1	2926153	0.639663676041935
2000	37	2	86785	0.0189713976423308
2000	37	3	140500	0.0307136183527969
2000	37	4	572483	0.125146080964158
2000	37	5	32699	0.00714807549123208
2000	37	6	815898	0.178357151507547
2000	38	1	2784251	0.633927115882541
2000	38	2	72597	0.0165291156694295
2000	38	3	139324	0.0317217310843093
2000	38	4	591687	0.134717176510018
2000	38	5	30022	0.00683550436832945
2000	38	6	774187	0.176269356485373
2000	39	1	2871235	0.648582462961428
2000	39	2	74892	0.0169173327213228
2000	39	3	141694	0.0320072176282528
2000	39	4	602134	0.13601587914358
2000	39	5	40384	0.00912233035061021
2000	39	6	696600	0.157354777194807
2000	40	1	3021408	0.637966350921949
2000	40	2	107149	0.0226243713311595
2000	40	3	173894	0.0367174908609567
2000	40	4	671051	0.141691541742302
2000	40	5	54460	0.011499157833437
2000	40	6	708037	0.149501087310196
2000	41	1	2776685	0.653896921249115
2000	41	2	81355	0.0191587392981998
2000	41	3	153213	0.0360809774948691
2000	41	4	606588	0.14284876594452
2000	41	5	55693	0.0131154528638023
2000	41	6	572831	0.134899143149494
2000	42	1	2888893	0.662083249108824
2000	42	2	70403	0.0161351240724418
2000	42	3	133796	0.0306636799624508
2000	42	4	663319	0.152020998602446
2000	42	5	47595	0.0109079333299414
2000	42	6	559332	0.128189014923895
2000	43	1	2899224	0.660493274492691
2000	43	2	83579	0.0190407389662974
2000	43	3	165361	0.0376720903122304
2000	43	4	638871	0.145545842186882
2000	43	5	43819	0.00998272461699931
2000	43	6	558629	0.1272653294249
2000	44	1	2824710	0.6559414073884
2000	44	2	77715	0.0180466265475711
2000	44	3	168177	0.0390533039038907
2000	44	4	678324	0.157517337788774
2000	44	5	57653	0.0133879194537363
2000	44	6	499766	0.116053404917627
2000	45	1	2916549	0.667301429394449
2000	45	2	72547	0.0165986296812703
2000	45	3	146914	0.0336136722537684
2000	45	4	665061	0.152164820798314
2000	45	5	73342	0.0167805243233176
2000	45	6	496249	0.113540923548881
2000	46	1	2656349	0.656316138759024
2000	46	2	79567	0.0196589778725007
2000	46	3	125511	0.0310105693535691
2000	46	4	714014	0.176414662192312
2000	46	5	54289	0.0134134283021879
2000	46	6	417632	0.103186223520407
2000	47	1	2621341	0.677883169453143
2000	47	2	79731	0.0206185700310141
2000	47	3	132205	0.0341884342470334
2000	47	4	626912	0.162120492346554
2000	47	5	68817	0.0177961913662728
2000	47	6	337945	0.0873931425559827
2000	48	1	2647757	0.682467180316747
2000	48	2	69811	0.017993991263206
2000	48	3	128226	0.0330506298966617
2000	48	4	572046	0.147446544615489
2000	48	5	78488	0.0202305136191504
2000	48	6	383356	0.0988111402887452
2000	49	1	2571365	0.685850415145994
2000	49	2	64776	0.0172774563282525
2000	49	3	98756	0.0263408126027063
2000	49	4	584508	0.155903597683003
2000	49	5	88110	0.0235012454779907
2000	49	6	341648	0.0911264727620538
2000	50	1	2552691	0.670206439644057
2000	50	2	79373	0.0208393008530479
2000	50	3	94838	0.0248996209580255
2000	50	4	661695	0.17372735285245
2000	50	5	92740	0.0243487931804476
2000	50	6	327476	0.0859784925119716
2000	51	1	2398103	0.676842099915441
2000	51	2	57467	0.0162195222456419
2000	51	3	114695	0.0323715889808742
2000	51	4	581233	0.164047567706705
2000	51	5	94454	0.0266587564026287
2000	51	6	297124	0.0838604647487099
2000	52	1	2384829	0.677246767512202
2000	52	2	57987	0.0164672218879132
2000	52	3	120453	0.0342063958829531
2000	52	4	604173	0.171573815677413
2000	52	5	103475	0.0293849618854539
2000	52	6	250442	0.0711208371540647
2000	53	1	2552137	0.690277748852461
2000	53	2	59744	0.0161589890462156
2000	53	3	95725	0.0258907878021054
2000	53	4	617072	0.166899767151954
2000	53	5	132872	0.035937955151124
2000	53	6	239711	0.0648347519961398
2000	54	1	1943095	0.688209072156769
2000	54	2	42939	0.0152082164533075
2000	54	3	76745	0.0271816896459881
2000	54	4	464443	0.164497302550676
2000	54	5	106654	0.0377749159880542
2000	54	6	189532	0.0671288032052045
2000	55	1	1889311	0.682068381171946
2000	55	2	59102	0.0213366700686252
2000	55	3	53740	0.0194009111280146
2000	55	4	461890	0.166748917769235
2000	55	5	146347	0.0528333669678369
2000	55	6	159583	0.0576117528943423
2000	56	1	1889275	0.68188921869541
2000	56	2	47141	0.0170144312810577
2000	56	3	63236	0.0228235416408003
2000	56	4	445654	0.160848292529401
2000	56	5	151763	0.0547752727881709
2000	56	6	173579	0.0626492430651602
2000	57	1	1926794	0.696195446965878
2000	57	2	38084	0.0137606341945473
2000	57	3	59117	0.0213603458586034
2000	57	4	435623	0.157400712890749
2000	57	5	179237	0.0647624932026066
2000	57	6	128750	0.0465203668876158
2000	58	1	1817867	0.702066729798077
2000	58	2	44337	0.0171231077955964
2000	58	3	56970	0.0220020175274629
2000	58	4	367723	0.142015936304217
2000	58	5	164983	0.0637170240079589
2000	58	6	137428	0.0530751845666873
2000	59	1	1574742	0.682107194572742
2000	59	2	44781	0.0193971090376468
2000	59	3	50291	0.0217837924702953
2000	59	4	363444	0.157427545099004
2000	59	5	165388	0.0716386206095962
2000	59	6	109997	0.0476457382107151
2000	60	1	1613533	0.696089939797109
2000	60	2	45103	0.0194577641453066
2000	60	3	38057	0.0164180682011825
2000	60	4	320421	0.138231963399403
2000	60	5	193901	0.0836503098583043
2000	60	6	106980	0.0461519545986941
2000	61	1	1424230	0.677734865731188
2000	61	2	40702	0.0193684759519114
2000	61	3	32358	0.0153978955543204
2000	61	4	306366	0.145787492100715
2000	61	5	202271	0.0962527885428008
2000	61	6	95529	0.0454584821190641
2000	62	1	1474461	0.666805201806052
2000	62	2	59290	0.026813106901492
2000	62	3	40920	0.0185055209041837
2000	62	4	300674	0.135975781826602
2000	62	5	239384	0.108258201762637
2000	62	6	96503	0.0436421867990333
2000	63	1	1398739	0.684941213340972
2000	63	2	35063	0.0171698177882897
2000	63	3	49411	0.0241958151537855
2000	63	4	257806	0.12624367694515
2000	63	5	203862	0.0998281206387448
2000	63	6	97249	0.0476213561330572
2000	64	1	1365167	0.682251925564176
2000	64	2	34118	0.0170507133533103
2000	64	3	35029	0.0175059920878453
2000	64	4	255274	0.127574998550704
2000	64	5	225016	0.112453347673031
2000	64	6	86368	0.0431630227709333
2000	65	1	1321665	0.642345163839534
2000	65	2	35914	0.0174546380619393
2000	65	3	41425	0.020133050668704
2000	65	4	248891	0.120964034133601
2000	65	5	310665	0.150986944743342
2000	65	6	99002	0.0481161685528796
2000	66	1	1205219	0.656171464286803
2000	66	2	34354	0.0187037496787794
2000	66	3	40431	0.0220123218042362
2000	66	4	218861	0.119157051826493
2000	66	5	272431	0.148322792942294
2000	66	6	65448	0.0356326194613947
2000	67	1	1213364	0.666805519911061
2000	67	2	30083	0.0165321457167713
2000	67	3	21822	0.011992304086407
2000	67	4	191330	0.105145611806995
2000	67	5	296607	0.163000702875856
2000	67	6	66461	0.0365237156029098
2000	68	1	1184867	0.650610434436914
2000	68	2	24548	0.0134793060694216
2000	68	3	27453	0.0150744414829653
2000	68	4	213151	0.117041207756367
2000	68	5	302541	0.166125254096011
2000	68	6	68602	0.0376693561583209
2000	69	1	1211452	0.64770194371747
2000	69	2	26463	0.0141484239875748
2000	69	3	23177	0.0123915664422031
2000	69	4	180547	0.0965293241765733
2000	69	5	349612	0.186919805280731
2000	69	6	79134	0.042308936395448
2000	70	1	1126242	0.614104576004467
2000	70	2	27576	0.0150363312573134
2000	70	3	26126	0.0142456915589125
2000	70	4	160135	0.0873166124851278
2000	70	5	401826	0.219103163758385
2000	70	6	92053	0.0501936249357946
2000	71	1	1044364	0.603721187274478
2000	71	2	25492	0.0147362993228424
2000	71	3	19813	0.0114534088531099
2000	71	4	133661	0.0772661424678503
2000	71	5	441004	0.254933584911768
2000	71	6	65544	0.0378893771699507
2000	72	1	1093143	0.608840680609318
2000	72	2	26255	0.0146230749951266
2000	72	3	20790	0.0115792698209363
2000	72	4	138429	0.0770998913921301
2000	72	5	465923	0.259502074688797
2000	72	6	50910	0.0283550084936924
2000	73	1	1026119	0.606026369130022
2000	73	2	18426	0.010882404358159
2000	73	3	19843	0.0117192852316808
2000	73	4	125624	0.0741935941110045
2000	73	5	435274	0.257073031292376
2000	73	6	67906	0.0401053158767582
2000	74	1	942115	0.586147576681391
2000	74	2	24121	0.0150071548559696
2000	74	3	19365	0.0120481552914826
2000	74	4	116315	0.0723667019224787
2000	74	5	449003	0.279352329994401
2000	74	6	56381	0.0350780812542774
2000	75	1	934364	0.580280748953697
2000	75	2	19715	0.0122438738710204
2000	75	3	9782	0.00607504814640233
2000	75	4	123938	0.0769708972775313
2000	75	5	453195	0.281453838142384
2000	75	6	69199	0.0429755936089649
2000	76	1	822542	0.541333026209711
2000	76	2	19923	0.0131117655769262
2000	76	3	10660	0.00701558103950378
2000	76	4	95126	0.0626045180078646
2000	76	5	501658	0.33015219072377
2000	76	6	69566	0.0457829184422251
2000	77	1	718138	0.512761597395272
2000	77	2	26911	0.0192148686568656
2000	77	3	13729	0.00980271754264457
2000	77	4	79270	0.0566000014280308
2000	77	5	497970	0.355558252947099
2000	77	6	64512	0.0460625620300886
2000	78	1	651877	0.483467053513288
2000	78	2	26692	0.0197962232021941
2000	78	3	16117	0.0119532342780519
2000	78	4	81030	0.0600962073308028
2000	78	5	518816	0.384781857368108
2000	78	6	53806	0.0399054243075549
2000	79	1	602769	0.477720424073973
2000	79	2	20306	0.016093380600605
2000	79	3	6634	0.00525773106000265
2000	79	4	63425	0.0502670474043817
2000	79	5	507401	0.402137171778174
2000	79	6	61226	0.0485242450828643
2000	80	1	549560	0.44853472887628
2000	80	2	25705	0.0209796659250396
2000	80	3	6009	0.00490436928782584
2000	80	4	50933	0.0415700184617795
2000	80	5	545675	0.445363905996732
2000	80	6	47352	0.038647311452343
2000	81	1	389365	0.420197858244399
2000	81	2	15235	0.0164414222396811
2000	81	3	13546	0.0146186744771067
2000	81	4	53460	0.0576933661262455
2000	81	5	418846	0.452013386242301
2000	81	6	36171	0.0390352926702661
2000	82	1	371855	0.400447771802222
2000	82	2	19428	0.0209218628513092
2000	82	3	2959	0.00318652420099979
2000	82	4	44345	0.0477547873245473
2000	82	5	450991	0.48566871778746
2000	82	6	39020	0.0420203360334612
2000	83	1	295975	0.377017084392722
2000	83	2	14592	0.0185874931850954
2000	83	3	3074	0.00391570408792373
2000	83	4	43907	0.0559293491829757
2000	83	5	401105	0.510933145148552
2000	83	6	26391	0.0336172240027311
2000	84	1	246260	0.360686279391992
2000	84	2	11760	0.0172243589931366
2000	84	3	4841	0.00709040152089918
2000	84	4	33951	0.0497265486544202
2000	84	5	365298	0.535036045193437
2000	84	6	20644	0.030236366246115
2000	85	1	189438	0.296947105738363
2000	85	2	15086	0.0236475471508828
2000	85	3	1050	0.00164589185393258
2000	85	4	22652	0.0355073735955056
2000	85	5	379889	0.595482105236758
2000	85	6	29837	0.0467699764245586
2000	86	1	178039	0.316354616255288
2000	86	2	11088	0.0197020876607858
2000	86	3	1097	0.00194924153714664
2000	86	4	28433	0.0505221373069194
2000	86	5	315670	0.560908911605361
2000	86	6	28456	0.0505630056344986
2000	87	1	133572	0.285422453951024
2000	87	2	6751	0.0144258301636822
2000	87	3	1916	0.00409419205948972
2000	87	4	19705	0.0421065002777897
2000	87	5	287605	0.614566861831702
2000	87	6	18431	0.0393841617163127
2000	88	1	102096	0.24677082527651
2000	88	2	11054	0.0267180369711501
2000	88	3	2062	0.0049839508082605
2000	88	4	8455	0.020436131951427
2000	88	5	274425	0.663298108902467
2000	88	6	15636	0.0377929460901849
2000	89	1	74483	0.226709766572614
2000	89	2	4891	0.0148871214680753
2000	89	3	581	0.00176843540645098
2000	89	4	16886	0.0513972465978164
2000	89	5	221771	0.675021839111947
2000	89	6	9927	0.0302155908430963
2000	92	1	432	0.24
2000	92	5	1368	0.76
2000	93	1	105543	0.193769231334131
2000	93	2	8841	0.0162314295995476
2000	93	3	753	0.00138245294519391
2000	93	4	9873	0.0181261061459488
2000	93	5	402527	0.739010141660119
2000	93	6	17147	0.0314806383150597
2000	94	1	51142	0.131005351182563
2000	94	2	3547	0.00908599547621426
2000	94	3	920	0.00235667207164283
2000	94	4	8992	0.0230339079002308
2000	94	5	306084	0.78406479823557
2000	94	6	19696	0.0504532751337796
2010	0	6	3700923	1
2010	1	6	3989668	1
2010	2	6	4163249	1
2010	3	6	4157987	1
2010	4	6	4083505	1
2010	5	6	4109872	1
2010	6	6	4040698	1
2010	7	6	4073370	1
2010	8	6	4065408	1
2010	9	6	4135437	1
2010	10	6	4181342	1
2010	11	6	4100117	1
2010	12	6	4199603	1
2010	13	6	4126711	1
2010	14	6	4168541	1
2010	15	1	2198	0.000522452130739486
2010	15	2	9475	0.00225215374829692
2010	15	3	5882	0.00139811803139657
2010	15	4	1302	0.000309478013750141
2010	15	5	821	0.000195147042464567
2010	15	6	4187406	0.995322651033352
2010	16	1	3227	0.000747172518128832
2010	16	2	11274	0.0026103572883125
2010	16	3	3829	0.000886558280729872
2010	16	4	1366	0.000316280650686081
2010	16	5	790	0.000182914871187412
2010	16	6	4298463	0.995256716390955
2010	17	1	10910	0.00253138006386224
2010	17	2	12411	0.00287964784350085
2010	17	3	4277	0.000992365951708415
2010	17	4	1343	0.000311608013360861
2010	17	5	485	0.000112531561042455
2010	17	6	4280476	0.993172466566525
2010	18	1	37199	0.00789524008224005
2010	18	2	28995	0.00615399570377027
2010	18	3	2041	0.00043318866119659
2010	18	4	2841	0.000602983334865023
2010	18	5	1968	0.000417694897224345
2010	18	6	4638529	0.984496897320704
2010	19	1	84214	0.0189283310909312
2010	19	2	42798	0.00961947792563796
2010	19	3	6698	0.00150547369376894
2010	19	4	4798	0.00107842083946004
2010	19	5	1866	0.000419410855863368
2010	19	6	4308724	0.968448885594338
2010	20	1	168098	0.0354817758491823
2010	20	2	56604	0.0119478544668415
2010	20	3	14483	0.00305704148546507
2010	20	4	11280	0.00238095891431651
2010	20	5	2713	0.00057265439135999
2010	20	6	4484409	0.946559714892835
2010	21	1	300280	0.0662060815317267
2010	21	2	70892	0.0156303501130517
2010	21	3	24711	0.00544830984657819
2010	21	4	18373	0.00405090027968035
2010	21	5	1739	0.0003834167303306
2010	21	6	4119540	0.908280941498632
2010	22	1	415703	0.0973681966893647
2010	22	2	82034	0.0192144455229222
2010	22	3	32050	0.00750692370248504
2010	22	4	33983	0.00795968137851947
2010	22	5	3271	0.000766151245891687
2010	22	6	3702351	0.867184601460817
2010	23	1	563662	0.137864894545935
2010	23	2	88396	0.0216205903862287
2010	23	3	41201	0.0100772653118129
2010	23	4	54807	0.0134051280295266
2010	23	5	2211	0.000540783806325532
2010	23	6	3338233	0.816491337920171
2010	24	1	752300	0.184409899352837
2010	24	2	90954	0.0222953848009278
2010	24	3	52273	0.012813583236569
2010	24	4	76111	0.0186569478261914
2010	24	5	4312	0.00105699253756405
2010	24	6	3103549	0.760767192245911
2010	25	1	1006327	0.232400193342166
2010	25	2	103919	0.0239989543080177
2010	25	3	73138	0.016890419655499
2010	25	4	119805	0.0276676519295996
2010	25	5	4385	0.0010126676992721
2010	25	6	3022573	0.698030113065446
2010	26	1	1161660	0.283098668778749
2010	26	2	102433	0.0249631096353611
2010	26	3	76283	0.0185903067596795
2010	26	4	135099	0.0329238736406007
2010	26	5	5552	0.00135303256465714
2010	26	6	2622348	0.639071008620952
2010	27	1	1389440	0.329999940623571
2010	27	2	108876	0.0258586722243004
2010	27	3	87450	0.0207698747751118
2010	27	4	181351	0.0430718989175677
2010	27	5	7539	0.00179055558524377
2010	27	6	2435769	0.578509057874205
2010	28	1	1561682	0.374378655400097
2010	28	2	113144	0.0271237669298798
2010	28	3	94589	0.0226756168257301
2010	28	4	200582	0.0480850899590713
2010	28	5	7591	0.00181977404692001
2010	28	6	2193809	0.525917096838301
2010	29	1	1730022	0.423095124025212
2010	29	2	109962	0.0268923667028861
2010	29	3	98595	0.0241124469823307
2010	29	4	229948	0.0562362083137379
2010	29	5	6572	0.00160725190494323
2010	29	6	1913868	0.46805660207089
2010	30	1	1998487	0.455047151251963
2010	30	2	128689	0.0293019483476569
2010	30	3	118715	0.0270309101639774
2010	30	4	283371	0.0645223943400282
2010	30	5	13068	0.00297552907402482
2010	30	6	1849494	0.42112206682235
2010	31	1	1961866	0.494386116729964
2010	31	2	95973	0.0241849946841043
2010	31	3	111914	0.0282020932457758
2010	31	4	294969	0.0743315692640174
2010	31	5	11340	0.00285765621286968
2010	31	6	1492225	0.376037569863268
2010	32	1	2053804	0.51580111884775
2010	32	2	106542	0.0267574134651004
2010	32	3	121100	0.0304135718366809
2010	32	4	323684	0.0812913838677474
2010	32	5	11090	0.00278519002203791
2010	32	6	1365555	0.342951321960683
2010	33	1	2065040	0.538031722673859
2010	33	2	98791	0.0257393037978311
2010	33	3	118140	0.0307805503606176
2010	33	4	323427	0.0842666417934947
2010	33	5	12344	0.00321614282758984
2010	33	6	1220396	0.317965638546608
2010	34	1	2136642	0.561968233611752
2010	34	2	90097	0.0236968345392995
2010	34	3	121189	0.0318744872857384
2010	34	4	351850	0.0925417187326164
2010	34	5	12628	0.00332134950733403
2010	34	6	1089663	0.28659737632326
2010	35	1	2315590	0.565196156083268
2010	35	2	119614	0.0291957440711629
2010	35	3	138000	0.0336834541259424
2010	35	4	418311	0.102102604194762
2010	35	5	17326	0.00422898207381216
2010	35	6	1088126	0.265593059451052
2010	36	1	2210720	0.578534413680159
2010	36	2	95930	0.0251044032280604
2010	36	3	129004	0.0337597043055635
2010	36	4	412021	0.107823843661302
2010	36	5	18670	0.00488584601551014
2010	36	6	954897	0.249891789109405
2010	37	1	2290982	0.585509759126395
2010	37	2	97950	0.0250332306872906
2010	37	3	140220	0.0358362389685747
2010	37	4	459511	0.117437926149542
2010	37	5	21978	0.00561695093461228
2010	37	6	902158	0.230565894133586
2010	38	1	2437224	0.591783727661732
2010	38	2	98508	0.0239187827809434
2010	38	3	150822	0.0366211744892541
2010	38	4	502979	0.122128613355018
2010	38	5	24824	0.00602752937582874
2010	38	6	904080	0.219520172337224
2010	39	1	2589438	0.600384654176419
2010	39	2	106910	0.0247880518390481
2010	39	3	154184	0.035748956924065
2010	39	4	540034	0.125211774266659
2010	39	5	26775	0.00620802626499404
2010	39	6	895624	0.207658536528815
2010	40	1	2753584	0.599472758729318
2010	40	2	117476	0.0255752727370893
2010	40	3	164548	0.0358231466711717
2010	40	4	609939	0.132787601535527
2010	40	5	36315	0.00790600658387584
2010	40	6	911481	0.198435213743019
2010	41	1	2495389	0.610835835860339
2010	41	2	92179	0.0225641118534105
2010	41	3	157309	0.0385070121345225
2010	41	4	552454	0.135232903913734
2010	41	5	30722	0.00752030987926184
2010	41	6	757151	0.185339826358733
2010	42	1	2501669	0.606795455951178
2010	42	2	96889	0.0235010326832422
2010	42	3	149345	0.0362245634290662
2010	42	4	604105	0.1465294445098
2010	42	5	35303	0.00856296335823982
2010	42	6	735444	0.178386540068474
2010	43	1	2501959	0.609578085625441
2010	43	2	88515	0.0215658227209702
2010	43	3	156978	0.0382461697914756
2010	43	4	610567	0.148758737855444
2010	43	5	36692	0.00893965053694671
2010	43	6	709700	0.172911533469723
2010	44	1	2530306	0.606128100341594
2010	44	2	90479	0.0216740048005289
2010	44	3	149765	0.0358758090711791
2010	44	4	654141	0.156697743943045
2010	44	5	43277	0.0103668907232893
2010	44	6	706572	0.169257451120363
2010	45	1	2756023	0.601343542123916
2010	45	2	104922	0.0228931932450221
2010	45	3	157466	0.0343578998448433
2010	45	4	749199	0.16346960109393
2010	45	5	59464	0.0129745986839938
2010	45	6	756035	0.164961165008295
2010	46	1	2726442	0.614089653816345
2010	46	2	94552	0.0212964020315279
2010	46	3	155498	0.035023562939954
2010	46	4	730595	0.16455542814773
2010	46	5	61755	0.013909375872081
2010	46	6	670969	0.151125577192362
2010	47	1	2753219	0.607139864371377
2010	47	2	94910	0.0209295535616627
2010	47	3	147783	0.0325891077231398
2010	47	4	767323	0.16921007088395
2010	47	5	67922	0.0149781596988226
2010	47	6	703579	0.155153243761048
2010	48	1	2742837	0.60533204976774
2010	48	2	93354	0.0206028167820463
2010	48	3	156786	0.0346019799043417
2010	48	4	782541	0.172703353337182
2010	48	5	77103	0.0170162926317685
2010	48	6	678507	0.149743507576921
2010	49	1	2776731	0.609711490914265
2010	49	2	88125	0.0193503890498646
2010	49	3	147725	0.0324372904668511
2010	49	4	811535	0.17819594868178
2010	49	5	87177	0.0191422282689367
2010	49	6	642879	0.141162652618303
2010	50	1	2911542	0.604649095718423
2010	50	2	106570	0.0221317274937859
2010	50	3	154541	0.0320940161266507
