"season"	"bin_x"	"bin_y"	"n"
"2008-09"	10	25	273
"2008-09"	10	26	236
"2008-09"	10	27	141
"2008-09"	10	28	62
"2008-09"	10	29	36
"2008-09"	10	30	14
"2008-09"	10	31	6
"2008-09"	10	33	1
"2008-09"	10	34	1
"2008-09"	10	35	1
"2008-09"	10	38	2
"2008-09"	10	39	2
"2008-09"	10	41	1
"2008-09"	10	42	1
"2008-09"	10	44	1
"2008-09"	10	45	3
"2008-09"	10	46	1
"2008-09"	10	47	1
"2008-09"	10	51	2
"2008-09"	10	52	1
"2008-09"	10	53	1
"2008-09"	10	56	2
"2008-09"	10	57	1
"2008-09"	10	60	1
"2008-09"	10	61	1
"2008-09"	10	62	1
"2008-09"	10	64	1
"2008-09"	10	66	1
"2008-09"	10	69	1
"2008-09"	10	71	2
"2008-09"	10	78	1
"2008-09"	11	2	4
"2008-09"	11	3	10
"2008-09"	11	4	29
"2008-09"	11	5	60
"2008-09"	11	6	185
"2008-09"	11	7	176
"2008-09"	11	8	147
"2008-09"	11	9	187
"2008-09"	11	10	165
"2008-09"	11	11	131
"2008-09"	11	12	141
"2008-09"	11	13	135
"2008-09"	11	14	151
"2008-09"	11	15	179
"2008-09"	11	16	148
"2008-09"	11	17	166
"2008-09"	11	18	212
"2008-09"	11	19	166
"2008-09"	11	20	132
"2008-09"	11	21	137
"2008-09"	11	22	71
"2008-09"	11	23	36
"2008-09"	11	24	30
"2008-09"	11	25	163
"2008-09"	11	26	350
"2008-09"	11	27	265
"2008-09"	11	28	120
"2008-09"	11	29	57
"2008-09"	11	30	23
"2008-09"	11	31	5
"2008-09"	11	32	3
"2008-09"	11	33	1
"2008-09"	11	34	1
"2008-09"	11	35	1
"2008-09"	11	36	2
"2008-09"	11	38	1
"2008-09"	11	40	2
"2008-09"	11	42	1
"2008-09"	11	44	1
"2008-09"	11	45	1
"2008-09"	11	46	1
"2008-09"	11	47	1
"2008-09"	11	50	1
"2008-09"	11	51	1
"2008-09"	11	52	1
"2008-09"	11	54	1
"2008-09"	11	55	2
"2008-09"	11	56	1
"2008-09"	11	57	1
"2008-09"	11	58	1
"2008-09"	11	59	1
"2008-09"	11	60	3
"2008-09"	11	63	1
"2008-09"	11	64	1
"2008-09"	11	65	1
"2008-09"	11	66	1
"2008-09"	11	73	1
"2008-09"	11	75	1
"2008-09"	11	76	1
"2008-09"	11	78	1
"2008-09"	11	83	1
"2008-09"	12	1	1
"2008-09"	12	2	2
"2008-09"	12	3	7
"2008-09"	12	4	20
"2008-09"	12	5	58
"2008-09"	12	6	135
"2008-09"	12	7	122
"2008-09"	12	8	97
"2008-09"	12	9	127
"2008-09"	12	10	115
"2008-09"	12	11	98
"2008-09"	12	12	113
"2008-09"	12	13	111
"2008-09"	12	14	103
"2008-09"	12	15	134
"2008-09"	12	16	127
"2008-09"	12	17	127
"2008-09"	12	18	172
"2008-09"	12	19	169
"2008-09"	12	20	151
"2008-09"	12	21	155
"2008-09"	12	22	105
"2008-09"	12	23	67
"2008-09"	12	24	30
"2008-09"	12	25	24
"2008-09"	12	26	173
"2008-09"	12	27	276
"2008-09"	12	28	161
"2008-09"	12	29	77
"2008-09"	12	30	33
"2008-09"	12	31	9
"2008-09"	12	32	5
"2008-09"	12	33	2
"2008-09"	12	36	1
"2008-09"	12	39	1
"2008-09"	12	40	3
"2008-09"	12	41	1
"2008-09"	12	43	1
"2008-09"	12	45	2
"2008-09"	12	46	1
"2008-09"	12	49	1
"2008-09"	12	50	1
"2008-09"	12	52	2
"2008-09"	12	57	1
"2008-09"	12	59	1
"2008-09"	12	68	2
"2008-09"	12	74	1
"2008-09"	12	86	1
"2008-09"	13	2	1
"2008-09"	13	3	5
"2008-09"	13	4	26
"2008-09"	13	5	49
"2008-09"	13	6	130
"2008-09"	13	7	115
"2008-09"	13	8	111
"2008-09"	13	9	105
"2008-09"	13	10	78
"2008-09"	13	11	92
"2008-09"	13	12	80
"2008-09"	13	13	91
"2008-09"	13	14	87
"2008-09"	13	15	96
"2008-09"	13	16	113
"2008-09"	13	17	102
"2008-09"	13	18	167
"2008-09"	13	19	150
"2008-09"	13	20	167
"2008-09"	13	21	183
"2008-09"	13	22	124
"2008-09"	13	23	96
"2008-09"	13	24	66
"2008-09"	13	25	29
"2008-09"	13	26	61
"2008-09"	13	27	247
"2008-09"	13	28	197
"2008-09"	13	29	111
"2008-09"	13	30	48
"2008-09"	13	31	13
"2008-09"	13	32	4
"2008-09"	13	33	3
"2008-09"	13	34	1
"2008-09"	13	35	2
"2008-09"	13	38	1
"2008-09"	13	40	1
"2008-09"	13	41	1
"2008-09"	13	45	1
"2008-09"	13	47	1
"2008-09"	13	48	1
"2008-09"	13	51	1
"2008-09"	13	60	3
"2008-09"	13	61	2
"2008-09"	13	77	1
"2008-09"	13	88	1
"2008-09"	14	1	2
"2008-09"	14	2	1
"2008-09"	14	3	7
"2008-09"	14	4	15
"2008-09"	14	5	46
"2008-09"	14	6	131
"2008-09"	14	7	123
"2008-09"	14	8	123
"2008-09"	14	9	131
"2008-09"	14	10	94
"2008-09"	14	11	92
"2008-09"	14	12	106
"2008-09"	14	13	61
"2008-09"	14	14	76
"2008-09"	14	15	85
"2008-09"	14	16	73
"2008-09"	14	17	87
"2008-09"	14	18	173
"2008-09"	14	19	186
"2008-09"	14	20	204
"2008-09"	14	21	196
"2008-09"	14	22	162
"2008-09"	14	23	99
"2008-09"	14	24	103
"2008-09"	14	25	56
"2008-09"	14	26	15
"2008-09"	14	27	149
"2008-09"	14	28	229
"2008-09"	14	29	174
"2008-09"	14	30	91
"2008-09"	14	31	25
"2008-09"	14	32	12
"2008-09"	14	33	2
"2008-09"	14	34	2
"2008-09"	14	37	1
"2008-09"	14	40	2
"2008-09"	14	42	1
"2008-09"	14	44	2
"2008-09"	14	45	3
"2008-09"	14	46	1
"2008-09"	14	50	1
"2008-09"	14	54	1
